[19, 500965, 249605, 124791, 62542, 31005, 15443, 7938, 3838, 1967, 960, 465, 238, 126, 53, 27, 18, 9, 5, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500746, 249568, 125056, 62356, 31205, 15495, 7780, 3906, 1961, 969, 488, 245, 108, 56, 23, 24, 6, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499449, 250824, 124834, 62572, 31201, 15613, 7668, 3970, 1994, 949, 481, 234, 114, 47, 23, 14, 7, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500222, 249934, 124996, 62374, 31187, 15727, 7758, 3907, 1999, 953, 487, 225, 127, 53, 27, 12, 5, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500200, 249926, 124880, 62518, 31208, 15600, 7740, 4026, 1978, 991, 464, 245, 104, 74, 23, 11, 6, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500633, 248964, 125615, 62175, 31344, 15648, 7812, 3963, 1952, 948, 483, 248, 110, 65, 19, 13, 3, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499565, 250525, 125050, 62324, 31172, 15741, 7738, 3927, 2030, 975, 499, 249, 104, 50, 28, 16, 1, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500292, 249681, 125276, 62324, 31193, 15698, 7716, 3923, 1997, 936, 493, 252, 120, 43, 30, 11, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500330, 249940, 124982, 62356, 31125, 15751, 7697, 3904, 1989, 922, 507, 256, 131, 58, 28, 13, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500151, 249890, 124832, 62579, 31101, 15741, 7893, 3944, 1884, 964, 514, 256, 135, 55, 32, 14, 10, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500159, 250426, 124613, 62326, 31291, 15594, 7802, 3938, 1921, 949, 479, 261, 115, 63, 35, 12, 9, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 501143, 249310, 124900, 62176, 31352, 15645, 7711, 3900, 1961, 928, 475, 252, 122, 68, 30, 14, 6, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499808, 250351, 124867, 62553, 31121, 15621, 7799, 3965, 1994, 964, 471, 222, 128, 78, 31, 14, 4, 6, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499375, 250289, 125330, 62515, 31140, 15727, 7822, 3868, 2011, 958, 463, 250, 118, 59, 40, 17, 5, 4, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499970, 249578, 124945, 62918, 31147, 15692, 7923, 3861, 1938, 1017, 507, 258, 116, 59, 33, 19, 6, 4, 3, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499886, 250288, 124463, 62961, 31149, 15586, 7905, 3913, 1907, 938, 510, 253, 111, 64, 32, 16, 8, 3, 3, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500320, 249734, 124677, 62799, 31254, 15661, 7842, 3900, 1892, 948, 457, 264, 125, 63, 31, 13, 9, 3, 3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500755, 249234, 125208, 62609, 30943, 15608, 7906, 3837, 1976, 960, 451, 261, 123, 66, 35, 11, 5, 6, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500570, 249550, 124826, 62590, 31290, 15471, 7922, 3912, 2001, 947, 442, 232, 131, 66, 23, 16, 2, 3, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500405, 249621, 125158, 62429, 31122, 15691, 7785, 3922, 2011, 937, 446, 249, 111, 60, 27, 12, 5, 4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499738, 250123, 125182, 62540, 31155, 15633, 7798, 3952, 1926, 1026, 451, 242, 122, 59, 26, 10, 6, 7, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499185, 250821, 124973, 62626, 30950, 15743, 7924, 3920, 1925, 980, 481, 219, 121, 56, 39, 15, 7, 7, 5, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500069, 249705, 124878, 62637, 31369, 15697, 7780, 3928, 1981, 997, 489, 234, 116, 46, 37, 13, 9, 7, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499381, 250117, 125193, 62665, 31389, 15705, 7843, 3783, 1978, 975, 491, 247, 105, 58, 34, 10, 13, 8, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499992, 249600, 125159, 62481, 31263, 15850, 7800, 3918, 2004, 962, 504, 225, 113, 63, 32, 11, 11, 7, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500451, 249349, 124733, 62646, 31317, 15834, 7850, 3913, 1997, 950, 487, 223, 130, 58, 29, 13, 10, 6, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499924, 249699, 125084, 62705, 31130, 15730, 7888, 3917, 1959, 992, 501, 227, 116, 63, 35, 14, 9, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500325, 249237, 125127, 62518, 31400, 15599, 7809, 4027, 1987, 999, 489, 240, 109, 56, 42, 23, 9, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500091, 249833, 124735, 62604, 31212, 15623, 7875, 4050, 1966, 1024, 478, 264, 115, 63, 25, 27, 11, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500620, 249563, 125009, 62362, 31159, 15468, 7785, 4085, 1930, 991, 524, 234, 132, 69, 35, 21, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500760, 249064, 124875, 62866, 31205, 15659, 7682, 3906, 1927, 1016, 536, 240, 125, 73, 33, 17, 12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500634, 249672, 124662, 62734, 31249, 15550, 7720, 3845, 1972, 951, 513, 241, 129, 61, 36, 14, 11, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500247, 249550, 125427, 62009, 31274, 15748, 8000, 3866, 1914, 921, 515, 266, 131, 70, 33, 13, 10, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500917, 249516, 125052, 62003, 31086, 15638, 8021, 3872, 1969, 965, 428, 266, 129, 65, 40, 20, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500541, 250154, 124884, 62050, 31193, 15656, 7862, 3722, 1992, 1004, 446, 227, 130, 73, 34, 15, 10, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500193, 250071, 125007, 62225, 31087, 15590, 7939, 3968, 1967, 1010, 471, 226, 105, 69, 41, 13, 9, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500928, 249734, 125031, 62214, 30927, 15643, 7765, 3863, 1943, 982, 498, 235, 112, 63, 32, 14, 10, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499854, 250151, 125625, 62399, 31102, 15452, 7702, 3813, 1943, 998, 491, 221, 128, 66, 24, 17, 8, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500095, 249680, 125384, 62828, 31084, 15607, 7654, 3829, 1894, 934, 518, 253, 120, 72, 27, 7, 10, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499741, 249883, 124941, 62633, 31602, 15735, 7635, 3961, 1914, 942, 488, 275, 115, 81, 28, 9, 5, 8, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499769, 250483, 124913, 62291, 31415, 15666, 7697, 3935, 1905, 961, 436, 250, 146, 77, 27, 13, 5, 5, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499940, 250006, 125216, 62511, 30995, 15798, 7733, 3964, 1912, 970, 446, 252, 129, 63, 35, 19, 4, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500054, 250414, 124546, 62452, 31130, 15834, 7752, 3976, 1904, 968, 456, 249, 135, 67, 32, 15, 9, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 501141, 249749, 124356, 62661, 30881, 15694, 7727, 3926, 1939, 970, 474, 227, 133, 55, 33, 14, 11, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 501076, 249928, 124255, 62340, 31196, 15632, 7701, 3880, 2061, 972, 476, 213, 135, 58, 35, 19, 10, 5, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499177, 250838, 124765, 62846, 31173, 15614, 7775, 3941, 1937, 971, 474, 227, 121, 67, 38, 14, 12, 5, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500143, 250203, 124995, 62383, 31436, 15432, 7582, 4012, 1952, 948, 448, 235, 102, 59, 37, 14, 9, 4, 3, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 501030, 249923, 124895, 61999, 31128, 15612, 7748, 3873, 1885, 969, 456, 243, 116, 52, 38, 17, 3, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499545, 250089, 125899, 62480, 30945, 15582, 7844, 3764, 1910, 962, 482, 244, 126, 52, 35, 18, 12, 6, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499576, 250000, 125772, 62632, 31103, 15579, 7636, 3812, 1968, 981, 437, 251, 121, 62, 39, 9, 10, 7, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499936, 249856, 125107, 63146, 30856, 15591, 7747, 3910, 1843, 1048, 471, 259, 116, 55, 27, 19, 3, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500869, 249804, 124663, 62532, 31201, 15594, 7641, 3841, 1864, 1010, 484, 269, 107, 68, 23, 13, 8, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499828, 250284, 125098, 62419, 31219, 15616, 7859, 3843, 1872, 976, 491, 233, 131, 66, 26, 21, 10, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500969, 249359, 125033, 62417, 31253, 15602, 7738, 3808, 1933, 929, 456, 254, 124, 65, 27, 16, 9, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500225, 249884, 124641, 62718, 31490, 15634, 7749, 3877, 1911, 920, 472, 234, 121, 66, 21, 20, 7, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499991, 250070, 124625, 62531, 31408, 15820, 7827, 3946, 1884, 953, 466, 237, 128, 54, 29, 14, 5, 5, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 498904, 250740, 124860, 62420, 31389, 16007, 7873, 3912, 1978, 995, 462, 231, 105, 73, 28, 10, 1, 5, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499194, 250259, 125349, 62224, 31410, 15731, 7941, 3934, 2001, 976, 500, 259, 102, 58, 45, 7, 3, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500877, 249661, 124940, 62107, 31177, 15415, 7956, 3915, 2003, 985, 480, 263, 116, 54, 29, 12, 6, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500244, 250000, 125130, 62315, 31145, 15394, 7822, 3962, 1988, 979, 511, 277, 120, 60, 30, 11, 7, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499980, 249830, 125571, 62414, 31140, 15548, 7713, 3824, 1924, 1017, 500, 284, 140, 60, 27, 16, 5, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499693, 250273, 125128, 62527, 31304, 15592, 7812, 3793, 1877, 978, 497, 279, 145, 48, 30, 13, 5, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500050, 249830, 125596, 62239, 31231, 15592, 7761, 3848, 1858, 980, 494, 243, 148, 80, 21, 14, 7, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 501062, 249604, 124785, 62223, 31328, 15568, 7837, 3826, 1862, 949, 463, 253, 116, 74, 24, 9, 7, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500381, 249753, 124833, 62729, 31184, 15635, 7781, 3914, 1894, 940, 483, 227, 126, 66, 31, 12, 6, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500652, 249659, 124830, 62410, 31342, 15627, 7730, 3935, 1960, 900, 479, 255, 97, 68, 30, 12, 8, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499937, 249868, 125201, 62318, 31514, 15674, 7688, 3893, 1956, 973, 462, 261, 128, 62, 31, 22, 6, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500101, 249793, 125102, 62169, 31477, 15821, 7803, 3906, 1905, 941, 494, 231, 145, 60, 23, 17, 8, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500333, 249924, 124960, 62042, 31248, 15784, 7911, 3896, 1974, 981, 454, 231, 135, 67, 32, 11, 12, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500185, 249784, 124710, 62770, 31383, 15638, 7756, 3910, 1909, 998, 471, 244, 130, 55, 27, 13, 12, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499637, 250552, 124831, 62214, 31559, 15725, 7714, 3903, 1930, 973, 479, 236, 116, 67, 33, 19, 3, 5, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 500088, 249897, 125157, 62311, 31160, 15947, 7746, 3791, 1913, 974, 524, 228, 149, 49, 34, 16, 9, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 499855, 250555, 124918, 62227, 31073, 15797, 7811, 3832, 1948, 978, 492, 231, 147, 65, 36, 20, 5, 6, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
